Virus name,Accession ID,Pango lineage,Country,State,Date,surveillance,Variant,epiweek
hCoV-19/Chile/RM-147032/2021|EPI_ISL_4632483|2021-08-31,EPI_ISL_4632483,B.1.621,Chile,Region Metropolitana de Santiago,2021-08-31,Community,Mu,88
hCoV-19/Chile/BI-146997/2021|EPI_ISL_4632484|2021-09-01,EPI_ISL_4632484,B.1.621,Chile,Biobio,2021-09-01,Community,Mu,88
hCoV-19/Chile/TA-147078/2021|EPI_ISL_4632487|2021-08-30,EPI_ISL_4632487,B.1.621,Chile,Tarapaca,2021-08-30,Community,Mu,88
hCoV-19/Chile/TA-147079/2021|EPI_ISL_4632488|2021-08-30,EPI_ISL_4632488,B.1.621,Chile,Tarapaca,2021-08-30,Community,Mu,88
hCoV-19/Chile/RM-147157/2021|EPI_ISL_4632526|2021-09-01,EPI_ISL_4632526,B.1.621,Chile,Region Metropolitana de Santiago,2021-09-01,Community,Mu,88
hCoV-19/Chile/VS-147198/2021|EPI_ISL_4632534|2021-09-02,EPI_ISL_4632534,B.1.621,Chile,Valparaiso,2021-09-02,Community,Mu,88
hCoV-19/Chile/RM-147170/2021|EPI_ISL_4632535|2021-09-01,EPI_ISL_4632535,B.1.621,Chile,Region Metropolitana de Santiago,2021-09-01,Community,Mu,88
hCoV-19/Chile/LR-147148/2021|EPI_ISL_4632536|2021-08-30,EPI_ISL_4632536,B.1.621,Chile,Los Rios,2021-08-30,Community,Mu,88
hCoV-19/Chile/NB-147174/2021|EPI_ISL_4632537|2021-08-31,EPI_ISL_4632537,B.1.621,Chile,Nuble,2021-08-31,Community,Mu,88
hCoV-19/Chile/LR-147153/2021|EPI_ISL_4632538|2021-08-30,EPI_ISL_4632538,B.1.621,Chile,Los Rios,2021-08-30,Community,Mu,88
hCoV-19/Chile/RM-147169/2021|EPI_ISL_4632539|2021-08-31,EPI_ISL_4632539,B.1.621,Chile,Region Metropolitana de Santiago,2021-08-31,Community,Mu,88
hCoV-19/Chile/LR-147152/2021|EPI_ISL_4632540|2021-08-30,EPI_ISL_4632540,B.1.621,Chile,Los Rios,2021-08-30,Community,Mu,88
hCoV-19/Chile/AN-147135/2021|EPI_ISL_4632541|2021-08-30,EPI_ISL_4632541,B.1.621.2,Chile,Antofagasta,2021-08-30,Community,Mu,88
hCoV-19/Chile/LL-147154/2021|EPI_ISL_4632542|2021-08-30,EPI_ISL_4632542,B.1.621,Chile,Los Lagos,2021-08-30,Community,Mu,88
hCoV-19/Chile/LL-147248/2021|EPI_ISL_4632544|2021-08-25,EPI_ISL_4632544,B.1.621,Chile,Los Lagos,2021-08-25,Community,Mu,87
hCoV-19/Chile/AN-147132/2021|EPI_ISL_4632545|2021-09-01,EPI_ISL_4632545,B.1.621,Chile,Antofagasta,2021-09-01,Community,Mu,88
hCoV-19/Chile/AN-147130/2021|EPI_ISL_4632547|2021-08-31,EPI_ISL_4632547,B.1.621,Chile,Antofagasta,2021-08-31,Community,Mu,88
hCoV-19/Chile/LR-147150/2021|EPI_ISL_4632548|2021-08-30,EPI_ISL_4632548,B.1.621,Chile,Los Rios,2021-08-30,Community,Mu,88
hCoV-19/Chile/AN-147131/2021|EPI_ISL_4632549|2021-09-01,EPI_ISL_4632549,B.1.621,Chile,Antofagasta,2021-09-01,Community,Mu,88
hCoV-19/Chile/LR-147149/2021|EPI_ISL_4632550|2021-08-30,EPI_ISL_4632550,B.1.621,Chile,Los Rios,2021-08-30,Community,Mu,88
hCoV-19/Chile/TA-147081/2021|EPI_ISL_4632553|2021-08-31,EPI_ISL_4632553,B.1.621,Chile,Tarapaca,2021-08-31,Community,Mu,88
hCoV-19/Chile/AN-147137/2021|EPI_ISL_4632554|2021-08-31,EPI_ISL_4632554,B.1.621,Chile,Antofagasta,2021-08-31,Community,Mu,88
hCoV-19/Chile/AT-147200/2021|EPI_ISL_4632555|2021-08-20,EPI_ISL_4632555,B.1.621.2,Chile,Atacama,2021-08-20,Community,Mu,86
hCoV-19/Chile/LI-140319/2021|EPI_ISL_4632730|2021-08-17,EPI_ISL_4632730,B.1.621,Chile,O Higgins,2021-08-17,Community,Mu,86
hCoV-19/Chile/LI-140333/2021|EPI_ISL_4632737|2021-08-17,EPI_ISL_4632737,B.1.621,Chile,O Higgins,2021-08-17,Community,Mu,86
hCoV-19/Chile/TA-140689/2021|EPI_ISL_4632738|2021-08-15,EPI_ISL_4632738,B.1.621,Chile,Tarapaca,2021-08-15,Community,Mu,86
hCoV-19/Chile/TA-140690/2021|EPI_ISL_4632739|2021-08-16,EPI_ISL_4632739,B.1.621,Chile,Tarapaca,2021-08-16,Community,Mu,86
hCoV-19/Chile/AT-147439/2021|EPI_ISL_4632816|2021-08-30,EPI_ISL_4632816,B.1.621.2,Chile,Atacama,2021-08-30,Community,Mu,88
hCoV-19/Chile/LI-147323/2021|EPI_ISL_4632831|2021-08-31,EPI_ISL_4632831,B.1.621,Chile,O Higgins,2021-08-31,Community,Mu,88
hCoV-19/Chile/LI-147320/2021|EPI_ISL_4632832|2021-08-27,EPI_ISL_4632832,B.1.621,Chile,O Higgins,2021-08-27,Community,Mu,87
hCoV-19/Chile/LI-147314/2021|EPI_ISL_4632858|2021-08-31,EPI_ISL_4632858,B.1.621,Chile,O Higgins,2021-08-31,Community,Mu,88
hCoV-19/Chile/LI-147322/2021|EPI_ISL_4632862|2021-09-01,EPI_ISL_4632862,B.1.621,Chile,O Higgins,2021-09-01,Community,Mu,88
hCoV-19/Chile/RM-147473/2021|EPI_ISL_4632864|2021-09-03,EPI_ISL_4632864,B.1.621,Chile,Region Metropolitana de Santiago,2021-09-03,Community,Mu,88
hCoV-19/Chile/RM-147472/2021|EPI_ISL_4632867|2021-09-03,EPI_ISL_4632867,B.1.621,Chile,Region Metropolitana de Santiago,2021-09-03,Community,Mu,88
hCoV-19/Chile/LI-147310/2021|EPI_ISL_4632878|2021-08-30,EPI_ISL_4632878,B.1.621,Chile,O Higgins,2021-08-30,Community,Mu,88
hCoV-19/Chile/RM-147530/2021|EPI_ISL_4632879|2021-09-03,EPI_ISL_4632879,B.1.621,Chile,Region Metropolitana de Santiago,2021-09-03,Community,Mu,88
hCoV-19/Chile/AT-147438/2021|EPI_ISL_4632880|2021-08-27,EPI_ISL_4632880,B.1.621.2,Chile,Atacama,2021-08-27,Community,Mu,87
hCoV-19/Chile/VS-145773/2021|EPI_ISL_4632293|2021-08-28,EPI_ISL_4632293,B.1.621,Chile,Valparaiso,2021-08-28,Community,Mu,87
hCoV-19/Chile/RM-146139/2021|EPI_ISL_4632309|2021-08-31,EPI_ISL_4632309,B.1.621,Chile,Region Metropolitana de Santiago,2021-08-31,Community,Mu,88
hCoV-19/Chile/LI-146075/2021|EPI_ISL_4632315|2021-08-30,EPI_ISL_4632315,B.1.621,Chile,O Higgins,2021-08-30,Community,Mu,88
hCoV-19/Chile/TA-146395/2021|EPI_ISL_4632342|2021-08-27,EPI_ISL_4632342,B.1.621,Chile,Tarapaca,2021-08-27,Community,Mu,87
hCoV-19/Chile/RM-146141/2021|EPI_ISL_4632352|2021-08-31,EPI_ISL_4632352,B.1.621,Chile,Region Metropolitana de Santiago,2021-08-31,Community,Mu,88
hCoV-19/Chile/RM-142309/2021|EPI_ISL_4632387|2021-08-23,EPI_ISL_4632387,B.1.621,Chile,Region Metropolitana de Santiago,2021-08-23,Community,Mu,87
hCoV-19/Chile/RM-142375/2021|EPI_ISL_4632389|2021-08-23,EPI_ISL_4632389,B.1.621,Chile,Region Metropolitana de Santiago,2021-08-23,Community,Mu,87
hCoV-19/Chile/TA-142384/2021|EPI_ISL_4632390|2021-08-19,EPI_ISL_4632390,B.1.621,Chile,Tarapaca,2021-08-19,Community,Mu,86
hCoV-19/Chile/TA-142390/2021|EPI_ISL_4632394|2021-08-18,EPI_ISL_4632394,B.1.621,Chile,Tarapaca,2021-08-18,Community,Mu,86
hCoV-19/Chile/TA-142402/2021|EPI_ISL_4632399|2021-08-18,EPI_ISL_4632399,B.1.621,Chile,Tarapaca,2021-08-18,Community,Mu,86
hCoV-19/Chile/TA-142405/2021|EPI_ISL_4632400|2021-08-16,EPI_ISL_4632400,B.1.621,Chile,Tarapaca,2021-08-16,Community,Mu,86
hCoV-19/Chile/ML-142606/2021|EPI_ISL_4632417|2021-08-23,EPI_ISL_4632417,B.1.621,Chile,El Maule,2021-08-23,Community,Mu,87
hCoV-19/Chile/ML-142608/2021|EPI_ISL_4632419|2021-08-23,EPI_ISL_4632419,B.1.621,Chile,El Maule,2021-08-23,Community,Mu,87
hCoV-19/Chile/RM-142617/2021|EPI_ISL_4632422|2021-08-22,EPI_ISL_4632422,B.1.621,Chile,Region Metropolitana de Santiago,2021-08-22,Community,Mu,87
hCoV-19/Chile/RM-142618/2021|EPI_ISL_4632423|2021-08-24,EPI_ISL_4632423,B.1.621,Chile,Region Metropolitana de Santiago,2021-08-24,Community,Mu,87
hCoV-19/Chile/RM-142620/2021|EPI_ISL_4632424|2021-08-23,EPI_ISL_4632424,B.1.621,Chile,Region Metropolitana de Santiago,2021-08-23,Community,Mu,87
hCoV-19/Chile/RM-142803/2021|EPI_ISL_4632432|2021-08-23,EPI_ISL_4632432,B.1.621,Chile,Region Metropolitana de Santiago,2021-08-23,Community,Mu,87
hCoV-19/Chile/RM-142804/2021|EPI_ISL_4632433|2021-08-23,EPI_ISL_4632433,B.1.621,Chile,Region Metropolitana de Santiago,2021-08-23,Community,Mu,87
hCoV-19/Chile/RM-142807/2021|EPI_ISL_4632436|2021-08-24,EPI_ISL_4632436,B.1.621,Chile,Region Metropolitana de Santiago,2021-08-24,Community,Mu,87
hCoV-19/Chile/RM-142808/2021|EPI_ISL_4632437|2021-08-24,EPI_ISL_4632437,B.1.621,Chile,Region Metropolitana de Santiago,2021-08-24,Community,Mu,87
hCoV-19/Chile/RM-147029/2021|EPI_ISL_4632440|2021-08-30,EPI_ISL_4632440,B.1.621,Chile,Region Metropolitana de Santiago,2021-08-30,Community,Mu,88
hCoV-19/Chile/AN-147056/2021|EPI_ISL_4632452|2021-08-27,EPI_ISL_4632452,B.1.621.2,Chile,Antofagasta,2021-08-27,Community,Mu,87
hCoV-19/Chile/RM-146489/2021|EPI_ISL_4632485|2021-09-01,EPI_ISL_4632485,B.1.621,Chile,Region Metropolitana de Santiago,2021-09-01,Community,Mu,88
hCoV-19/Chile/TA-147074/2021|EPI_ISL_4632486|2021-08-30,EPI_ISL_4632486,B.1.621,Chile,Tarapaca,2021-08-30,Community,Mu,88
hCoV-19/Chile/NB-147176/2021|EPI_ISL_4632546|2021-08-31,EPI_ISL_4632546,B.1.621,Chile,Nuble,2021-08-31,Community,Mu,88
hCoV-19/Chile/NB-147175/2021|EPI_ISL_4632551|2021-08-31,EPI_ISL_4632551,B.1.621,Chile,Nuble,2021-08-31,Community,Mu,88
hCoV-19/Chile/RM-147156/2021|EPI_ISL_4632552|2021-08-25,EPI_ISL_4632552,B.1.621,Chile,Region Metropolitana de Santiago,2021-08-25,Community,Mu,87
hCoV-19/Chile/TA-140688/2021|EPI_ISL_4632622|2021-08-16,EPI_ISL_4632622,B.1.621,Chile,Tarapaca,2021-08-16,Community,Mu,86
hCoV-19/Chile/LI-147317/2021|EPI_ISL_4632823|2021-09-02,EPI_ISL_4632823,B.1.621,Chile,O Higgins,2021-09-02,Community,Mu,88
hCoV-19/Chile/LI-147318/2021|EPI_ISL_4632824|2021-09-01,EPI_ISL_4632824,B.1.621,Chile,O Higgins,2021-09-01,Community,Mu,88
hCoV-19/Chile/LI-147321/2021|EPI_ISL_4632842|2021-09-01,EPI_ISL_4632842,B.1.621,Chile,O Higgins,2021-09-01,Community,Mu,88
hCoV-19/Chile/NB-147441/2021|EPI_ISL_4632851|2021-09-01,EPI_ISL_4632851,B.1.621,Chile,Nuble,2021-09-01,Community,Mu,88
hCoV-19/Chile/LI-147316/2021|EPI_ISL_4632859|2021-09-01,EPI_ISL_4632859,B.1.621,Chile,O Higgins,2021-09-01,Community,Mu,88
hCoV-19/Chile/LI-147313/2021|EPI_ISL_4632861|2021-08-31,EPI_ISL_4632861,B.1.621,Chile,O Higgins,2021-08-31,Community,Mu,88
hCoV-19/Chile/LI-147311/2021|EPI_ISL_4632863|2021-09-01,EPI_ISL_4632863,B.1.621,Chile,O Higgins,2021-09-01,Community,Mu,88
hCoV-19/Chile/AT-147437/2021|EPI_ISL_4632877|2021-08-30,EPI_ISL_4632877,B.1.621.2,Chile,Atacama,2021-08-30,Community,Mu,88
hCoV-19/Chile/LI-146066/2021|EPI_ISL_4632257|2021-08-29,EPI_ISL_4632257,B.1.621,Chile,O Higgins,2021-08-29,Community,Mu,88
hCoV-19/Chile/VS-145778/2021|EPI_ISL_4632284|2021-08-30,EPI_ISL_4632284,B.1.621,Chile,Valparaiso,2021-08-30,Community,Mu,88
hCoV-19/Chile/LI-146076/2021|EPI_ISL_4632316|2021-08-29,EPI_ISL_4632316,B.1.621,Chile,O Higgins,2021-08-29,Community,Mu,88
hCoV-19/Chile/AN-142302/2021|EPI_ISL_4632386|2021-08-19,EPI_ISL_4632386,B.1.621,Chile,Antofagasta,2021-08-19,Community,Mu,86
hCoV-19/Chile/TA-142385/2021|EPI_ISL_4632391|2021-08-19,EPI_ISL_4632391,B.1.621,Chile,Tarapaca,2021-08-19,Community,Mu,86
hCoV-19/Chile/TA-142386/2021|EPI_ISL_4632392|2021-08-19,EPI_ISL_4632392,B.1.621,Chile,Tarapaca,2021-08-19,Community,Mu,86
hCoV-19/Chile/TA-142393/2021|EPI_ISL_4632396|2021-08-19,EPI_ISL_4632396,B.1.621,Chile,Tarapaca,2021-08-19,Community,Mu,86
hCoV-19/Chile/NB-147173/2021|EPI_ISL_4632543|2021-08-31,EPI_ISL_4632543,B.1.621,Chile,Nuble,2021-08-31,Community,Mu,88
hCoV-19/Chile/BI-143661/2021|EPI_ISL_4635466|2021-08-24,EPI_ISL_4635466,B.1.621,Chile,Biobio,2021-08-24,Community,Mu,87
hCoV-19/Chile/BI-143662/2021|EPI_ISL_4635467|2021-08-24,EPI_ISL_4635467,B.1.621,Chile,Biobio,2021-08-24,Community,Mu,87
hCoV-19/Chile/LL-143782/2021|EPI_ISL_4635471|2021-08-24,EPI_ISL_4635471,B.1.621,Chile,Los Lagos,2021-08-24,Community,Mu,87
hCoV-19/Chile/TA-143784/2021|EPI_ISL_4635472|2021-08-23,EPI_ISL_4635472,B.1.621,Chile,Tarapaca,2021-08-23,Community,Mu,87
hCoV-19/Chile/TA-143787/2021|EPI_ISL_4635474|2021-08-23,EPI_ISL_4635474,B.1.621,Chile,Tarapaca,2021-08-23,Community,Mu,87
hCoV-19/Chile/TA-143789/2021|EPI_ISL_4635475|2021-08-23,EPI_ISL_4635475,B.1.621,Chile,Tarapaca,2021-08-23,Community,Mu,87
hCoV-19/Chile/VS-143794/2021|EPI_ISL_4635479|2021-08-24,EPI_ISL_4635479,B.1.621,Chile,Valparaiso,2021-08-24,Community,Mu,87
hCoV-19/Chile/VS-143795/2021|EPI_ISL_4635480|2021-08-23,EPI_ISL_4635480,B.1.621,Chile,Valparaiso,2021-08-23,Community,Mu,87
hCoV-19/Chile/VS-143797/2021|EPI_ISL_4635481|2021-08-24,EPI_ISL_4635481,B.1.621,Chile,Valparaiso,2021-08-24,Community,Mu,87
hCoV-19/Chile/RM-143814/2021|EPI_ISL_4635484|2021-08-25,EPI_ISL_4635484,B.1.621,Chile,Region Metropolitana de Santiago,2021-08-25,Community,Mu,87
hCoV-19/Chile/AP-143839/2021|EPI_ISL_4635487|2021-08-23,EPI_ISL_4635487,B.1.621,Chile,Arica y Parinacota,2021-08-23,Community,Mu,87
hCoV-19/Chile/RM-143848/2021|EPI_ISL_4635490|2021-08-25,EPI_ISL_4635490,B.1.621,Chile,Region Metropolitana de Santiago,2021-08-25,Community,Mu,87
hCoV-19/Chile/RM-143960/2021|EPI_ISL_4635506|2021-08-26,EPI_ISL_4635506,B.1.621,Chile,Region Metropolitana de Santiago,2021-08-26,Community,Mu,87
hCoV-19/Chile/AR-144084/2021|EPI_ISL_4635513|2021-08-25,EPI_ISL_4635513,B.1.621,Chile,Araucania,2021-08-25,Community,Mu,87
hCoV-19/Chile/AR-144086/2021|EPI_ISL_4635515|2021-08-25,EPI_ISL_4635515,B.1.621,Chile,Araucania,2021-08-25,Community,Mu,87
hCoV-19/Chile/AT-144094/2021|EPI_ISL_4635516|2021-08-23,EPI_ISL_4635516,B.1.621.2,Chile,Atacama,2021-08-23,Community,Mu,87
hCoV-19/Chile/BI-144108/2021|EPI_ISL_4635521|2021-08-24,EPI_ISL_4635521,B.1.621,Chile,Biobio,2021-08-24,Community,Mu,87
hCoV-19/Chile/LI-144114/2021|EPI_ISL_4635527|2021-08-24,EPI_ISL_4635527,B.1.621,Chile,O Higgins,2021-08-24,Community,Mu,87
hCoV-19/Chile/LI-144120/2021|EPI_ISL_4635533|2021-08-25,EPI_ISL_4635533,B.1.621,Chile,O Higgins,2021-08-25,Community,Mu,87
hCoV-19/Chile/BI-145034/2021|EPI_ISL_4635575|2021-08-27,EPI_ISL_4635575,B.1.621,Chile,Biobio,2021-08-27,Community,Mu,87
hCoV-19/Chile/ML-145343/2021|EPI_ISL_4635588|2021-08-30,EPI_ISL_4635588,B.1.621.2,Chile,El Maule,2021-08-30,Airport,Mu,88
hCoV-19/Chile/BI-145189/2021|EPI_ISL_4635596|2021-08-24,EPI_ISL_4635596,B.1.621,Chile,Biobio,2021-08-24,Community,Mu,87
hCoV-19/Chile/TA-145197/2021|EPI_ISL_4635603|2021-08-27,EPI_ISL_4635603,B.1.621,Chile,Tarapaca,2021-08-27,Community,Mu,87
hCoV-19/Chile/TA-145199/2021|EPI_ISL_4635604|2021-08-26,EPI_ISL_4635604,B.1.621,Chile,Tarapaca,2021-08-26,Community,Mu,87
hCoV-19/Chile/TA-145203/2021|EPI_ISL_4635607|2021-08-27,EPI_ISL_4635607,B.1.621,Chile,Tarapaca,2021-08-27,Community,Mu,87
hCoV-19/Chile/TA-145204/2021|EPI_ISL_4635608|2021-08-24,EPI_ISL_4635608,B.1.621,Chile,Tarapaca,2021-08-24,Community,Mu,87
hCoV-19/Chile/TA-145205/2021|EPI_ISL_4635609|2021-08-27,EPI_ISL_4635609,B.1.621,Chile,Tarapaca,2021-08-27,Community,Mu,87
hCoV-19/Chile/LI-144119/2021|EPI_ISL_4635532|2021-08-25,EPI_ISL_4635532,B.1.621,Chile,O Higgins,2021-08-25,Community,Mu,87
hCoV-19/Chile/NB-144988/2021|EPI_ISL_4635559|2021-08-27,EPI_ISL_4635559,B.1.621,Chile,Nuble,2021-08-27,Community,Mu,87
hCoV-19/Chile/TA-145206/2021|EPI_ISL_4635610|2021-08-24,EPI_ISL_4635610,B.1.621,Chile,Tarapaca,2021-08-24,Community,Mu,87
hCoV-19/Chile/TA-143790/2021|EPI_ISL_4635476|2021-08-24,EPI_ISL_4635476,B.1.621,Chile,Tarapaca,2021-08-24,Community,Mu,87
hCoV-19/Chile/AN-143948/2021|EPI_ISL_4635500|2021-08-23,EPI_ISL_4635500,B.1.621,Chile,Antofagasta,2021-08-23,Community,Mu,87
hCoV-19/Chile/RM-143959/2021|EPI_ISL_4635505|2021-08-26,EPI_ISL_4635505,B.1.621,Chile,Region Metropolitana de Santiago,2021-08-26,Community,Mu,87
hCoV-19/Chile/LI-144122/2021|EPI_ISL_4635535|2021-08-25,EPI_ISL_4635535,B.1.621,Chile,O Higgins,2021-08-25,Community,Mu,87
hCoV-19/Chile/RM-139179/2021|EPI_ISL_4635739|2021-08-16,EPI_ISL_4635739,B.1.621,Chile,Region Metropolitana de Santiago,2021-08-16,Community,Mu,86
hCoV-19/Chile/RM-139827/2021|EPI_ISL_4635740|2021-08-17,EPI_ISL_4635740,B.1.621,Chile,Region Metropolitana de Santiago,2021-08-17,Community,Mu,86
hCoV-19/Chile/RM-140033/2021|EPI_ISL_4635748|2021-08-16,EPI_ISL_4635748,B.1.621,Chile,Region Metropolitana de Santiago,2021-08-16,Community,Mu,86
hCoV-19/Chile/RM-141447/2021|EPI_ISL_4635755|2021-08-20,EPI_ISL_4635755,B.1.621,Chile,Region Metropolitana de Santiago,2021-08-20,Community,Mu,86
hCoV-19/Chile/RM-141588/2021|EPI_ISL_4635758|2021-08-21,EPI_ISL_4635758,B.1.621,Chile,Region Metropolitana de Santiago,2021-08-21,Community,Mu,86
hCoV-19/Chile/RM-141649/2021|EPI_ISL_4635759|2021-08-22,EPI_ISL_4635759,B.1.621,Chile,Region Metropolitana de Santiago,2021-08-22,Community,Mu,87
hCoV-19/Chile/RM-141655/2021|EPI_ISL_4635760|2021-08-22,EPI_ISL_4635760,B.1.621,Chile,Region Metropolitana de Santiago,2021-08-22,Community,Mu,87
hCoV-19/Chile/RM-141721/2021|EPI_ISL_4635761|2021-08-22,EPI_ISL_4635761,B.1.621,Chile,Region Metropolitana de Santiago,2021-08-22,Community,Mu,87
hCoV-19/Chile/RM-141775/2021|EPI_ISL_4635762|2021-08-22,EPI_ISL_4635762,B.1.621,Chile,Region Metropolitana de Santiago,2021-08-22,Community,Mu,87
hCoV-19/Chile/RM-141942/2021|EPI_ISL_4635764|2021-08-23,EPI_ISL_4635764,B.1.621,Chile,Region Metropolitana de Santiago,2021-08-23,Community,Mu,87
hCoV-19/Chile/TA-142896/2021|EPI_ISL_4635773|2021-08-23,EPI_ISL_4635773,B.1.621,Chile,Tarapaca,2021-08-23,Community,Mu,87
hCoV-19/Chile/TA-142897/2021|EPI_ISL_4635774|2021-08-23,EPI_ISL_4635774,B.1.621,Chile,Tarapaca,2021-08-23,Community,Mu,87
hCoV-19/Chile/TA-142900/2021|EPI_ISL_4635777|2021-08-21,EPI_ISL_4635777,B.1.621,Chile,Tarapaca,2021-08-21,Community,Mu,86
hCoV-19/Chile/TA-142903/2021|EPI_ISL_4635780|2021-08-23,EPI_ISL_4635780,B.1.621,Chile,Tarapaca,2021-08-23,Community,Mu,87
hCoV-19/Chile/LI-142975/2021|EPI_ISL_4635784|2021-08-22,EPI_ISL_4635784,B.1.621,Chile,O Higgins,2021-08-22,Community,Mu,87
hCoV-19/Chile/BI-143035/2021|EPI_ISL_4635799|2021-08-23,EPI_ISL_4635799,B.1.621,Chile,Biobio,2021-08-23,Community,Mu,87
hCoV-19/Chile/RM-143060/2021|EPI_ISL_4635812|2021-08-10,EPI_ISL_4635812,B.1.621,Chile,Region Metropolitana de Santiago,2021-08-10,Community,Mu,85
hCoV-19/Chile/RM-142623/2021|EPI_ISL_4636000|2021-08-24,EPI_ISL_4636000,B.1.621,Chile,Region Metropolitana de Santiago,2021-08-24,Community,Mu,87
hCoV-19/Chile/RM-143697/2021|EPI_ISL_4636006|2021-08-26,EPI_ISL_4636006,B.1.621,Chile,Region Metropolitana de Santiago,2021-08-26,Community,Mu,87
hCoV-19/Chile/RM-143930/2021|EPI_ISL_4636008|2021-08-27,EPI_ISL_4636008,B.1.621,Chile,Region Metropolitana de Santiago,2021-08-27,Community,Mu,87
hCoV-19/Chile/TA-145209/2021|EPI_ISL_4636009|2021-08-25,EPI_ISL_4636009,B.1.621,Chile,Tarapaca,2021-08-25,Community,Mu,87
hCoV-19/Chile/TA-145210/2021|EPI_ISL_4636010|2021-08-24,EPI_ISL_4636010,B.1.621,Chile,Tarapaca,2021-08-24,Community,Mu,87
hCoV-19/Chile/TA-145215/2021|EPI_ISL_4636014|2021-08-27,EPI_ISL_4636014,B.1.621,Chile,Tarapaca,2021-08-27,Community,Mu,87
hCoV-19/Chile/RM-145242/2021|EPI_ISL_4636015|2021-08-29,EPI_ISL_4636015,B.1.621.2,Chile,Region Metropolitana de Santiago,2021-08-29,Community,Mu,88
hCoV-19/Chile/LI-145373/2021|EPI_ISL_4636019|2021-08-28,EPI_ISL_4636019,B.1.621,Chile,O Higgins,2021-08-28,Community,Mu,87
hCoV-19/Chile/LI-145374/2021|EPI_ISL_4636020|2021-08-28,EPI_ISL_4636020,B.1.621,Chile,O Higgins,2021-08-28,Community,Mu,87
hCoV-19/Chile/LI-145386/2021|EPI_ISL_4636028|2021-08-28,EPI_ISL_4636028,B.1.621,Chile,O Higgins,2021-08-28,Community,Mu,87
hCoV-19/Chile/BI-145496/2021|EPI_ISL_4636035|2021-08-30,EPI_ISL_4636035,B.1.621,Chile,Biobio,2021-08-30,Community,Mu,88
hCoV-19/Chile/BI-145498/2021|EPI_ISL_4636036|2021-08-30,EPI_ISL_4636036,B.1.621,Chile,Biobio,2021-08-30,Community,Mu,88
hCoV-19/Chile/BI-145502/2021|EPI_ISL_4636040|2021-08-30,EPI_ISL_4636040,B.1.621,Chile,Biobio,2021-08-30,Community,Mu,88
hCoV-19/Chile/BI-145503/2021|EPI_ISL_4636041|2021-08-30,EPI_ISL_4636041,B.1.621,Chile,Biobio,2021-08-30,Community,Mu,88
hCoV-19/Chile/BI-145507/2021|EPI_ISL_4636044|2021-08-29,EPI_ISL_4636044,B.1.621,Chile,Biobio,2021-08-29,Community,Mu,88
hCoV-19/Chile/RM-147787/2021|EPI_ISL_4636120|2021-09-04,EPI_ISL_4636120,B.1.621,Chile,Region Metropolitana de Santiago,2021-09-04,Community,Mu,88
hCoV-19/Chile/TA-148307/2021|EPI_ISL_4636129|2021-09-02,EPI_ISL_4636129,B.1.621,Chile,Tarapaca,2021-09-02,Airport,Mu,88
hCoV-19/Chile/TA-148296/2021|EPI_ISL_4636135|2021-09-03,EPI_ISL_4636135,B.1.621,Chile,Tarapaca,2021-09-03,Community,Mu,88
hCoV-19/Chile/TA-148299/2021|EPI_ISL_4636137|2021-09-03,EPI_ISL_4636137,B.1.621,Chile,Tarapaca,2021-09-03,Community,Mu,88
hCoV-19/Chile/TA-148301/2021|EPI_ISL_4636138|2021-09-01,EPI_ISL_4636138,B.1.621,Chile,Tarapaca,2021-09-01,Community,Mu,88
hCoV-19/Chile/TA-148303/2021|EPI_ISL_4636139|2021-09-03,EPI_ISL_4636139,B.1.621,Chile,Tarapaca,2021-09-03,Community,Mu,88
hCoV-19/Chile/TA-148305/2021|EPI_ISL_4636140|2021-09-01,EPI_ISL_4636140,B.1.621,Chile,Tarapaca,2021-09-01,Community,Mu,88
hCoV-19/Chile/TA-148312/2021|EPI_ISL_4636144|2021-09-01,EPI_ISL_4636144,B.1.621,Chile,Tarapaca,2021-09-01,Community,Mu,88
hCoV-19/Chile/AN-148436/2021|EPI_ISL_4636161|2021-09-04,EPI_ISL_4636161,B.1.621.2,Chile,Antofagasta,2021-09-04,Community,Mu,88
hCoV-19/Chile/AN-148437/2021|EPI_ISL_4636162|2021-09-04,EPI_ISL_4636162,B.1.621.2,Chile,Antofagasta,2021-09-04,Community,Mu,88
hCoV-19/Chile/AN-148441/2021|EPI_ISL_4636165|2021-09-04,EPI_ISL_4636165,B.1.621.2,Chile,Antofagasta,2021-09-04,Community,Mu,88
hCoV-19/Chile/AN-148445/2021|EPI_ISL_4636169|2021-09-04,EPI_ISL_4636169,B.1.621,Chile,Antofagasta,2021-09-04,Community,Mu,88
hCoV-19/Chile/AN-148449/2021|EPI_ISL_4636172|2021-09-04,EPI_ISL_4636172,B.1.621,Chile,Antofagasta,2021-09-04,Community,Mu,88
hCoV-19/Chile/RM-150858/2021|EPI_ISL_4636461|2021-09-11,EPI_ISL_4636461,B.1.621,Chile,Region Metropolitana de Santiago,2021-09-11,Airport,Mu,89
hCoV-19/Chile/RM-150862/2021|EPI_ISL_4636464|2021-09-11,EPI_ISL_4636464,B.1.621,Chile,Region Metropolitana de Santiago,2021-09-11,Airport,Mu,89
hCoV-19/Chile/ML-150907/2021|EPI_ISL_4636466|2021-09-09,EPI_ISL_4636466,B.1.621,Chile,El Maule,2021-09-09,Community,Mu,89
